,Unnamed: 0,agent0_angle,time,frames,agent1_angle,agent1_x,agent0_y,agent0_x,agent1_y,agent0_vx,agent0_vy,agent0_speed,agent0/agent1_dist,agent1_vx,agent1_vy,agent1_speed
2506,2506,147.417,Wed Mar 01 12:19:12 2017,2507,161.195,62.1469,46.9138,63.1769,47.9838,-11.698045312499977,-7.346321484375007,,1.4851935900750457,-1.8880832031249761,-0.014866796874965352,
2507,2507,148.922,Wed Mar 01 12:19:12 2017,2508,161.195,62.1469,46.5198,62.4763,47.9838,-11.724593164062528,-8.441154882812558,,1.5006000000000055,1.9061357421874718,-1.872154492187551,
2508,2508,148.917,Wed Mar 01 12:19:12 2017,2509,156.314,62.3264,46.1189,62.0728,47.8075,-12.786507226562543,-8.429473828124898,,1.707537091837247,1.9061357421874718,-1.872154492187551,
2509,2509,141.145,Wed Mar 01 12:19:12 2017,2510,169.75799999999995,62.3264,45.726000000000006,61.2722,47.8075,-11.720345507812537,-7.371807421874948,,2.33323378382878,0.016990625000035856,-1.8880832031249761,
2510,2510,137.181,Wed Mar 01 12:19:12 2017,2511,163.493,62.328,45.4247,60.9691,47.6297,-10.71365097656247,-9.579526757812546,,2.590103127290496,0.016990625000035856,-1.8880832031249761,
2511,2511,127.08,Wed Mar 01 12:19:12 2017,2512,163.493,62.328,44.8239,60.2633,47.6297,-11.79680332031251,-10.652059960937537,,3.4836044164055133,0.0,0.0,
2512,2512,127.083,Wed Mar 01 12:19:12 2017,2513,175.769,62.328,44.4216,59.8582,47.6297,-10.836833007812483,-15.050508007812548,,4.048680976565089,0.016990624999960402,-1.8870212890625162,
2513,2513,127.078,Wed Mar 01 12:19:12 2017,2514,168.63099999999997,62.3296,43.4066,59.2428,47.452,-10.864442773437494,-16.149589062500013,,5.088574987164873,0.016990624999960402,-1.8870212890625162,
2514,2514,128.858,Wed Mar 01 12:19:12 2017,2515,180.032,62.3296,42.9008,58.8351,47.452,-7.585252148437516,-9.678284765625005,,5.738026811544194,0.0,0.0,
2515,2515,131.101,Wed Mar 01 12:19:12 2017,2516,180.032,62.3296,42.4952,58.5285,47.452,-10.832585351562493,-12.908627343749947,,6.24645719188085,0.0,0.0,
2516,2516,133.20600000000002,Wed Mar 01 12:19:12 2017,2517,190.228,62.3296,41.6852,57.815,47.452,-11.8987470703125,-12.895884374999977,,7.323769207177406,-2.0080794921874605,13.195344140625034,
2517,2517,133.207,Wed Mar 01 12:19:12 2017,2518,186.019,62.1405,41.2808,57.408,48.6946,-8.663094921874956,-9.686780078124986,,8.795509461651443,-3.896162695312512,13.180477343749992,
2518,2518,127.086,Wed Mar 01 12:19:12 2017,2519,182.109,61.9627,40.773,56.9992,48.6932,-13.039242773437481,-16.189941796874997,,9.34697278748579,-1.8880832031250516,-0.014866796875040805,
2519,2519,122.282,Wed Mar 01 12:19:12 2017,2520,182.109,61.9627,39.7562,56.1801,48.6932,-11.989009765625052,-16.222861132812533,,10.64464333643922,0.0,0.0,
2520,2520,118.242,Wed Mar 01 12:19:12 2017,2521,146.975,61.9627,39.2453,55.8702,48.6932,-9.923586914062499,-18.4858,,11.2419469247991,-1.9061357421874718,1.8710925781250156,
2521,2521,110.741,Wed Mar 01 12:19:13 2017,2522,148.529,61.7832,38.0154,55.2456,48.8694,-9.9554443359375,-19.598685937499972,,12.670814092235746,-0.016990624999960402,1.8859593750000565,
2522,2522,113.288,Wed Mar 01 12:19:13 2017,2523,152.196,61.9611,37.3997,54.9327,48.8708,-5.602658593749997,-14.195667187499966,,13.453049534213426,1.8891451171875113,0.014866796875040805,
2523,2523,114.387,Wed Mar 01 12:19:13 2017,2524,152.196,61.9611,36.6786,54.718,48.8708,-8.934944921875003,-20.758296093750065,,14.181404671258766,-1.8891451171875113,-0.014866796875040805,
2524,2524,114.389,Wed Mar 01 12:19:13 2017,2525,158.516,61.7832,35.4449,54.0913,48.8694,-9.966063476562551,-18.555886328125066,,15.47199165783126,-1.8891451171875113,-0.014866796875040805,
2525,2525,118.236,Wed Mar 01 12:19:13 2017,2526,165.737,61.7832,34.9312,53.7795,48.8694,-8.893530273437486,-17.497158007812505,,16.07272947977412,0.0,0.0,
2526,2526,122.257,Wed Mar 01 12:19:13 2017,2527,168.176,61.7832,33.7972,53.2538,48.8694,-8.87866347656252,-16.40869609374994,,17.318252717869665,0.0,0.0,
2527,2527,124.717,Wed Mar 01 12:19:13 2017,2528,168.176,61.7832,33.386,52.9434,48.8694,-12.098386914062486,-16.389581640624982,,17.829126159181214,0.0,0.0,
2528,2528,123.145,Wed Mar 01 12:19:13 2017,2529,171.347,61.7832,32.2538,52.1145,48.8694,-12.148296874999984,-18.60898203125002,,19.22399342098306,-1.8880832031249761,-0.014866796874965352,
2529,2529,120.752,Wed Mar 01 12:19:13 2017,2530,172.484,61.6054,31.6336,51.7994,48.868,-10.023406835937493,-18.667387304687495,,19.828821935758064,-1.8880832031249761,-0.014866796874965352,
2530,2530,114.409,Wed Mar 01 12:19:13 2017,2531,172.775,61.6054,30.4959,51.1706,48.868,-8.980607226562508,-19.804697265625023,,21.128632455745926,0.0,0.0,
2531,2531,108.157,Wed Mar 01 12:19:13 2017,2532,172.775,61.6054,29.7686,50.9537,48.868,-5.658940039062478,-14.329468359374992,,21.868831547432986,-0.016990625000035856,1.887021289062441,
2532,2532,105.466,Wed Mar 01 12:19:13 2017,2533,172.267,61.6038,29.1465,50.6377,49.0457,-5.665311523437463,-14.340087500000006,,22.720772650814492,-1.905073828125012,1.8721544921874755,
2533,2533,106.222,Wed Mar 01 12:19:13 2017,2534,174.332,61.426,28.4182,50.4202,49.0443,-6.915184375000031,-22.115422265624993,,23.378700452548685,-1.8880832031249761,-0.014866796874965352,
2534,2534,110.773,Wed Mar 01 12:19:13 2017,2535,176.817,61.426,27.0639,49.9865,49.0443,-6.921555859375016,-22.131350976562494,,24.779026300684215,0.0,0.0,
2535,2535,111.765,Wed Mar 01 12:19:13 2017,2536,176.817,61.426,26.3341,49.7684,49.0443,-9.060250781250012,-21.026960351562504,,25.52749149054799,0.0,0.0,
2536,2536,116.922,Wed Mar 01 12:19:13 2017,2537,180.286,61.426,25.0838,49.1333,49.0443,-9.017774218750036,-18.81817910156248,,26.929835378999258,0.0,0.0,
2537,2537,118.215,Wed Mar 01 12:19:13 2017,2538,180.286,61.426,24.562,48.9192,49.0443,-9.02945527343747,-18.845788867187494,,27.491872608645632,0.0,0.0,
2538,2538,118.214,Wed Mar 01 12:19:13 2017,2539,180.662,61.426,23.3091,48.283,49.0443,-10.135969726562458,-19.963984375000027,,28.897040818049174,0.0,0.0,
2539,2539,115.599,Wed Mar 01 12:19:13 2017,2540,180.662,61.426,22.682,47.9647,49.0443,-6.74209238281252,-12.210949804687527,,29.600294913733546,-1.8880832031250516,-0.014866796874965352,
2540,2540,116.922,Wed Mar 01 12:19:13 2017,2541,181.473,61.2482,22.1592,47.6481,49.0429,-9.035826757812531,-17.78812246093747,,30.12799438562083,-1.8880832031250516,-0.014866796874965352,
2541,2541,120.705,Wed Mar 01 12:19:13 2017,2542,180.725,61.2482,21.0069,47.1138,49.0429,-10.146588867187507,-18.908441796875,,31.397429183931607,0.0,0.0,
2542,2542,120.706,Wed Mar 01 12:19:14 2017,2543,178.946,61.2482,20.3786,46.6926,49.0429,-10.109421874999981,-16.696474804687522,,32.148212794026364,0.0,0.0,
2559,2559,222.698,Wed Mar 01 12:19:14 2017,2560,196.514,60.0034,20.6247,42.7203,49.0332,-14.821134570312479,15.812962304687469,,33.25279563976539,0.0,0.0,
2560,2560,222.698,Wed Mar 01 12:19:14 2017,2561,196.852,60.0034,21.2628,42.1222,49.0332,-16.935405468749995,18.06952968749999,,33.02926625888017,0.0,0.0,
2561,2561,230.99400000000003,Wed Mar 01 12:19:14 2017,2562,207.27,60.0034,22.3263,41.1255,49.0332,-15.850129296874957,18.06209628906251,,32.70525364555364,-3.760237695312527,-1.9167548828125225,
2562,2562,233.269,Wed Mar 01 12:19:14 2017,2563,225.57,59.6493,22.9637,40.6296,48.8527,-14.796710546874998,16.93646738281249,,32.12459041124104,-3.760237695312527,-1.9167548828125225,
2563,2563,237.444,Wed Mar 01 12:19:15 2017,2564,225.57,59.6493,23.9212,39.7321,48.8527,-12.622972460937547,16.914167187500006,,31.910414414262938,0.0,0.0,
2564,2564,239.951,Wed Mar 01 12:19:15 2017,2565,235.017,59.6493,24.5565,39.4409,48.8527,-7.329330859375046,11.267970117187497,,31.601974068086314,-1.8710925781249401,-1.9018880859374816,
2565,2565,239.952,Wed Mar 01 12:19:15 2017,2566,231.713,59.4731,24.9823,39.0419,48.6736,-10.420562695312473,18.015372070312505,,31.284367168443733,-3.7602376953124517,-1.9167548828125225,
2566,2566,235.071,Wed Mar 01 12:19:15 2017,2567,228.159,59.2952,26.253,38.4596,48.6722,-10.391891015625003,19.132505664062503,,30.60625354400633,-1.8891451171875113,-0.014866796875040805,
2567,2567,233.269,Wed Mar 01 12:19:15 2017,2568,228.159,59.2952,26.784,38.0633,48.6722,-13.684886523437486,18.049353320312502,,30.49404658043927,-1.872154492187551,-1.9029499999999415,
2568,2568,229.009,Wed Mar 01 12:19:15 2017,2569,230.155,59.1189,27.9527,37.1709,48.493,-14.775472265624972,18.064220117187503,,30.060249967190888,-1.855163867187515,-3.7899712890624575,
2569,2569,224.707,Wed Mar 01 12:19:15 2017,2570,227.659,59.1205,28.4851,36.6719,48.3153,-11.685302343750006,11.320003906249989,,29.952904266531487,-1.8721544921874755,-1.901888085937557,
2570,2570,226.86,Wed Mar 01 12:19:15 2017,2571,228.737,58.9426,29.0187,36.0705,48.3139,-16.98425351562503,16.975758203125014,,29.923865082071192,-1.8891451171875113,-0.014866796875040805,
2571,2571,226.86,Wed Mar 01 12:19:15 2017,2572,228.737,58.9426,30.0837,35.0725,48.3139,-15.866058007812534,18.0812107421875,,30.03534361464839,0.0,0.0,
2572,2572,229.008,Wed Mar 01 12:19:15 2017,2573,230.876,58.9426,30.7214,34.5764,48.3139,-13.717805859374947,16.937529296874988,,30.053415091965835,0.0,0.0,
2573,2573,230.99400000000003,Wed Mar 01 12:19:15 2017,2574,232.446,58.9426,31.6787,33.7807,48.3139,-13.781520703125025,14.705385937500022,,30.163738008575788,-1.8721544921874755,-1.9018880859374816,
2574,2574,233.269,Wed Mar 01 12:19:15 2017,2575,234.926,58.7663,32.1062,33.2786,48.1348,-8.48256953125,9.05175546875003,,30.108783921805944,-1.8721544921874755,-1.9018880859374816,
2575,2575,230.99400000000003,Wed Mar 01 12:19:15 2017,2576,234.926,58.7663,32.5311,32.9819,48.1348,-11.571677539062506,15.79597167968747,,30.138193991180025,0.0,0.0,
2576,2576,230.99400000000003,Wed Mar 01 12:19:15 2017,2577,237.351,58.7663,33.5937,32.1889,48.1348,-12.631467773437526,16.926910156250013,,30.295243520559463,-1.8732164062500107,-1.9029500000000168,
2577,2577,229.009,Wed Mar 01 12:19:15 2017,2578,235.788,58.5899,34.1251,31.7924,47.9556,-13.758158593749966,15.832076757812537,,30.15607296217463,-1.8732164062500107,-1.9029500000000168,
2578,2578,224.711,Wed Mar 01 12:19:15 2017,2579,241.57,58.5899,35.0846,30.8933,47.9556,-13.791077929687503,14.718128906249955,,30.541190097309567,0.0,0.0,
2579,2579,224.711,Wed Mar 01 12:19:15 2017,2580,241.57,58.5899,35.5111,30.4937,47.9556,-13.826121093749997,13.605242968749984,,30.728846946964993,-1.8880832031249761,-0.014866796874965352,
2580,2580,222.717,Wed Mar 01 12:19:15 2017,2581,257.488,58.4121,36.3658,29.5913,47.9542,-14.92095449218751,13.623295507812479,,31.063314813458014,-1.8721544921874755,-1.9018880859374816,
2581,2581,224.711,Wed Mar 01 12:19:15 2017,2582,263.681,58.4136,36.794,29.0886,47.7765,-9.5837744140625,9.078303320312507,,31.31406922215636,0.03185742187500121,-3.7751044921874923,
2582,2582,224.711,Wed Mar 01 12:19:15 2017,2583,264.514,58.4151,37.2207,28.6888,47.5987,-13.831430664062484,13.610552539062509,,31.485803081547726,0.015928710937500604,-1.8880832031249761,
2583,2583,230.993,Wed Mar 01 12:19:15 2017,2584,264.514,58.4151,38.0757,27.7861,47.5987,-12.736597265625008,13.592500000000014,,32.075273498444254,-1.872154492187551,-1.9029500000000168,
2584,2584,233.268,Wed Mar 01 12:19:15 2017,2585,264.85900000000004,58.2388,38.5007,27.4894,47.4195,-7.398355273437499,9.045383984375047,,32.01672365811343,-1.8562257812500502,-3.789971289062533,
2585,2585,233.268,Wed Mar 01 12:19:16 2017,2586,265.218,58.2403,38.9275,27.0894,47.2418,-11.612030273437489,14.690519140624945,,32.24137334699004,0.03291933593753646,-3.775104492187568,
2586,2586,237.449,Wed Mar 01 12:19:16 2017,2587,265.236,58.2419,39.8841,26.3959,47.06399999999999,-10.482153710937519,15.785352539062496,,32.64534698865981,0.016990625000035856,-1.8880832031250516,
2587,2587,236.736,Wed Mar 01 12:19:16 2017,2588,265.236,58.2419,40.414,26.1023,47.06399999999999,-10.448172460937522,16.898238476562543,,32.82036544830054,0.0,0.0,
2588,2588,239.061,Wed Mar 01 12:19:16 2017,2589,267.595,58.2419,41.4754,25.412,47.06399999999999,-11.544067773437495,16.918414843749957,,33.302173862527354,-1.8732164062500107,-1.9029499999999415,
2589,2589,237.449,Wed Mar 01 12:19:16 2017,2590,270.834,58.0655,42.0072,25.0152,46.8848,-10.447110546874987,16.897176562500007,,33.408282084686725,-1.8732164062500107,-1.9029499999999415,
2590,2590,237.449,Wed Mar 01 12:19:16 2017,2591,269.60200000000003,58.0655,43.0666,24.4282,46.8848,-10.411005468749995,18.00793867187506,,33.85331006755469,0.0,0.0,
2591,2591,237.449,Wed Mar 01 12:19:16 2017,2592,269.60200000000003,58.0655,43.703,24.0348,46.8848,-8.356201757812492,13.514980273437505,,34.179122190746796,0.015928710937500604,-1.8880832031249761,
2592,2592,237.449,Wed Mar 01 12:19:16 2017,2593,268.252,58.067,44.3393,23.6413,46.707,-12.604919921875013,18.048291406249966,,34.507025716221904,0.03291933593753646,-3.7761664062499523,
2593,2593,237.449,Wed Mar 01 12:19:16 2017,2594,264.066,58.0686,45.4026,22.8478,46.5292,-10.478967968750025,15.781104882812505,,35.23881354699673,0.032919335937461006,-3.7761664062500278,
2594,2594,237.449,Wed Mar 01 12:19:16 2017,2595,264.488,58.0701,45.8254,22.6545,46.3514,-9.343781835937493,16.865319140625008,,35.419505916373254,0.01592871093742515,-1.8880832031250516,
2595,2595,241.512,Wed Mar 01 12:19:16 2017,2596,264.488,58.0701,46.9908,21.9679,46.3514,-11.467609960937486,19.13038183593747,,36.10786170905167,-1.8891451171874358,-0.015928710937500604,
2596,2596,241.512,Wed Mar 01 12:19:16 2017,2597,265.594,57.8922,47.6269,21.5746,46.3499,-10.367466992187522,19.10171015625,,36.34004401153086,-1.8732164062499352,-1.9040119140624767,
2597,2597,248.031,Wed Mar 01 12:19:16 2017,2598,269.333,57.8937,48.7896,20.9916,46.1721,-9.30449101562501,17.968647851562537,,36.994814375260766,0.015928710937500604,-1.8880832031249761,
2598,2598,244.08900000000003,Wed Mar 01 12:19:16 2017,2599,268.032,57.8937,49.319,20.6984,46.1721,-6.189897070312486,12.34793671874997,,37.32818401288764,0.0,0.0,
2599,2599,246.791,Wed Mar 01 12:19:16 2017,2600,268.032,57.8937,49.9524,20.4087,46.1721,-7.1042050781250055,17.910242578124986,,37.675136271684536,0.015928710937500604,-1.8880832031249761,
2600,2600,246.791,Wed Mar 01 12:19:16 2017,2601,264.171,57.8952,51.0056,20.0294,45.9943,-7.103143164062508,17.909180664062525,,38.195967553264055,0.032919335937461006,-3.7761664062500278,
2636,2636,4.62897,Wed Mar 01 12:19:18 2017,2637,253.508,57.2047,59.1024,20.8121,43.4982,25.18010625000002,-0.6955537109375013,,39.59687351799382,0.015928710937500604,-1.890207031249971,
2637,2637,13.5679,Wed Mar 01 12:19:18 2017,2638,250.003,57.2062,58.9646,22.045,43.3202,17.39415234374998,-3.783599804687548,,38.48450645129803,-1.8583496093750453,-3.795280859374983,
2638,2638,19.2469,Wed Mar 01 12:19:18 2017,2639,253.025,57.0297,58.7461,22.4501,43.1408,9.731380468749995,-3.5712169921874395,,37.93776646364411,-1.874278320312546,-1.905073828125012,
2639,2639,23.0034,Wed Mar 01 12:19:18 2017,2640,253.025,57.0297,58.6283,22.9614,43.1408,18.388103906250002,-6.009371679687492,,37.42341140436024,0.016990625000035856,-1.8891451171875113,
2640,2640,23.0047,Wed Mar 01 12:19:18 2017,2641,255.868,57.0313,58.1802,24.1817,42.9629,19.431965429687484,-7.137124414062504,,36.203072237725905,0.03291933593753646,-3.7793521484374826,
2641,2641,17.2281,Wed Mar 01 12:19:18 2017,2642,259.199,57.0328,57.9562,24.7913,42.7849,11.819103515624995,-5.825660546875005,,35.632606780026634,-1.8583496093750453,-3.795280859374983,
2642,2642,13.555,Wed Mar 01 12:19:18 2017,2643,258.802,56.8563,57.6316,25.2947,42.6055,18.38067050781252,-4.903919140625041,,34.955947645143304,-1.874278320312546,-1.905073828125012,
2643,2643,4.59675,Wed Mar 01 12:19:18 2017,2644,258.802,56.8563,57.4944,26.5222,42.6055,19.56258085937502,-1.6364095703124968,,33.79107820150165,0.015928710937500604,-1.890207031249971,
2644,2644,-1.48469,Wed Mar 01 12:19:18 2017,2645,254.106,56.8578,57.4775,27.1369,42.4275,20.65953808593749,-0.562814453124971,,33.31417711440581,0.03185742187500121,-3.7804140625000175,
2645,2645,-1.3349799999999998,Wed Mar 01 12:19:18 2017,2646,253.635,56.8593,57.4414,28.4677,42.2495,21.770300195312505,0.5075949218750243,,32.20057105347668,0.03185742187500121,-3.7804140625000175,
2646,2646,1.5590000000000002,Wed Mar 01 12:19:18 2017,2647,256.831,56.8608,57.5253,29.187,42.0715,22.827966601562494,0.4799851562500132,,31.696358479800164,0.015928710937500604,-1.890207031249971,
2647,2647,7.6361,Wed Mar 01 12:19:18 2017,2648,256.831,56.8608,57.4866,30.6174,42.0715,21.660923046875,-1.6831337890625386,,30.435856346914242,-1.8742783203124704,-1.905073828125012,
2648,2648,10.6331,Wed Mar 01 12:19:18 2017,2649,255.476,56.6843,57.3668,31.2268,41.8921,21.567474609375026,-3.8728005859375667,,29.79178823669368,-1.8583496093749698,-3.795280859374983,
2649,2649,16.4728,Wed Mar 01 12:19:19 2017,2650,254.654,56.6858,57.1219,32.6484,41.7141,21.49420253906251,-6.0603435546874485,,28.55165318506093,0.015928710937500604,-1.890207031249971,
2650,2650,19.2836,Wed Mar 01 12:19:19 2017,2651,254.861,56.6858,56.7961,33.2509,41.7141,14.98360742187494,-5.881941992187336,,27.86864298831215,0.0,0.0,
2651,2651,19.2847,Wed Mar 01 12:19:19 2017,2652,254.861,56.6858,56.56800000000001,34.0594,41.7141,23.580863671874976,-7.206148828125032,,27.066442732099105,-1.8753402343750059,-1.906135742187547,
2652,2652,13.5772,Wed Mar 01 12:19:19 2017,2653,254.5,56.5092,56.1175,35.4715,41.5346,24.642777734375066,-7.2295109375001285,,25.597769311016147,-1.8594115234375053,-3.796342773437518,
2653,2653,12.9902,Wed Mar 01 12:19:19 2017,2654,255.257,56.5107,55.8872,36.38,41.3566,17.163716992187528,-3.740061328124961,,24.82707028326137,0.03291933593753646,-3.7814759765624775,
2654,2654,10.6204,Wed Mar 01 12:19:19 2017,2655,258.426,56.5123,55.7653,37.0878,41.1785,23.576616015624985,-5.001615234374963,,24.291684472057515,0.016990625000035856,-1.8912689453125064,
2655,2655,7.30611,Wed Mar 01 12:19:19 2017,2656,258.426,56.5123,55.4162,38.6002,41.1785,22.51364003906251,-3.8759863281250215,,22.881333608424143,0.0,0.0,
2656,2656,7.307819999999999,Wed Mar 01 12:19:19 2017,2657,257.126,56.5123,55.4003,39.2079,41.1785,21.46659277343746,-1.6576478515625226,,22.3987020740042,-1.8753402343750059,-1.9061357421874718,
2657,2657,4.41256,Wed Mar 01 12:19:19 2017,2658,252.606,56.3357,55.2601,40.6217,40.999,20.383440429687493,-1.6289761718750517,,21.22047994768262,-1.8594115234375053,-3.796342773437518,
2658,2658,4.56631,Wed Mar 01 12:19:19 2017,2659,248.516,56.3372,55.2469,41.1274,40.821,11.806360546875025,-0.3090169921874966,,20.962934118343263,0.015928710937500604,-1.8902070312500465,
2659,2659,4.56725,Wed Mar 01 12:19:19 2017,2660,248.516,56.3372,55.231,41.7335,40.821,18.198021289062456,-1.567385156249969,,20.51624121738678,0.015928710937500604,-1.8912689453125064,
2660,2660,7.31225,Wed Mar 01 12:19:19 2017,2661,245.359,56.3387,55.0993,42.8411,40.6429,16.04658339843749,-1.511103710937487,,19.7780865282767,0.015928710937500604,-1.8912689453125064,
2661,2661,7.31335,Wed Mar 01 12:19:19 2017,2662,250.355,56.3387,55.0887,43.2446,40.6429,12.795002539062597,-2.51779824218748,,19.49709189725484,-1.8753402343750059,-1.9061357421874718,
2662,2662,7.31002,Wed Mar 01 12:19:19 2017,2663,255.421,56.1621,54.8622,44.04600000000001,40.4634,12.789692968749998,-2.5156744140625604,,18.81821778623045,-1.8753402343750059,-1.9061357421874718,
2663,2663,7.31111,Wed Mar 01 12:19:19 2017,2664,255.421,56.1621,54.8518,44.449,40.4634,9.628374804687432,-0.2506117187500196,,18.553241392543782,0.015928710937500604,-1.8912689453125064,
2664,2664,7.61648,Wed Mar 01 12:19:19 2017,2665,264.869,56.1636,54.8386,44.9527,40.2853,14.937945117187509,-1.4792462890624858,,18.370705476382774,-1.8594115234375053,-3.7984666015625135,
2665,2665,10.1855,Wed Mar 01 12:19:19 2017,2666,261.783,55.987,54.7125,45.8557,40.1057,14.906087695312507,-2.566646289062517,,17.77644075539308,-1.8594115234375053,-3.797404687499978,
2666,2666,13.6034,Wed Mar 01 12:19:19 2017,2667,258.818,55.9885,54.5969,46.3564,39.9277,10.627635937499981,-2.4540833984374775,,17.548868312515193,0.015928710937500604,-1.890207031249971,
2667,2667,15.7881,Wed Mar 01 12:19:19 2017,2668,258.818,55.9885,54.4814,46.8565,39.9277,16.970448632812527,-4.796665820312451,,17.18149026394393,0.015928710937500604,-1.8912689453125064,
2668,2668,19.334,Wed Mar 01 12:19:19 2017,2669,262.551,55.99,54.1452,47.9545,39.7496,17.982452734375045,-7.000137499999984,,16.486435624779542,0.015928710937500604,-1.8912689453125064,
2669,2669,22.0715,Wed Mar 01 12:19:19 2017,2670,263.995,55.99,53.8222,48.5499,39.7496,17.961214453124942,-6.994827929687534,,15.918327762990687,0.015928710937500604,-1.8912689453125064,
2670,2670,18.4928,Wed Mar 01 12:19:20 2017,2671,264.922,55.9915,53.4865,49.6459,39.5715,19.041181054687527,-5.930790039062524,,15.29358899539281,0.015928710937500604,-1.8912689453125064,
2671,2671,19.3331,Wed Mar 01 12:19:20 2017,2672,264.922,55.9915,53.2637,50.343,39.5715,20.064866210937556,-7.040490234374966,,14.811545938557527,0.015928710937500604,-1.8923308593749661,
2672,2672,13.5911,Wed Mar 01 12:19:20 2017,2673,262.962,55.993,52.8235,51.5354,39.3933,20.04999941406244,-7.036242578124975,,14.150634961018532,-1.8594115234375053,-3.799528515624973,
2673,2673,12.9992,Wed Mar 01 12:19:20 2017,2674,253.732,55.8164,52.6011,52.2311,39.2137,20.076547265624992,-4.8540091796875435,,13.859179443603434,-1.8594115234375053,-3.7984666015625135,
2674,2674,13.0001,Wed Mar 01 12:19:20 2017,2675,252.561,55.8179,52.3664,53.426,39.0356,19.029500000000017,-3.736875585937506,,13.543685401322637,0.015928710937500604,-1.8912689453125064,
2675,2675,15.7835,Wed Mar 01 12:19:20 2017,2676,252.561,55.8179,52.2492,54.0231,39.0356,13.69550566406246,-4.688350585937477,,13.33493652028385,-1.8753402343750059,-1.907197656250007,
2676,2676,19.3371,Wed Mar 01 12:19:20 2017,2677,257.35400000000004,55.6413,51.9249,54.7157,38.856,19.97672734375,-8.102404296875056,,13.101636637077064,-1.8445447265625399,-5.690797460937555,
2677,2677,24.733,Wed Mar 01 12:19:20 2017,2678,261.47900000000004,55.6442,51.4862,55.9043,38.4997,18.92755625000003,-6.986332617187478,,12.98910444411007,0.04672421874996656,-5.674868750000054,
2678,2678,24.7339,Wed Mar 01 12:19:20 2017,2679,258.437,55.6457,51.267,56.4981,38.3216,13.667895898437525,-4.6798552734374965,,12.973433120034194,0.015928710937500604,-1.8912689453125064,
2679,2679,31.0325,Wed Mar 01 12:19:20 2017,2680,258.437,55.6457,51.0455,57.1914,38.3216,19.897083789062496,-10.260213671875007,,12.817442010791389,0.0,0.0,
2680,2680,28.5152,Wed Mar 01 12:19:20 2017,2681,259.902,55.6457,50.3008,58.3718,38.3216,18.810745703125,-11.316818164062497,,12.285473285551523,0.015928710937500604,-1.8923308593749661,
2681,2681,31.0324,Wed Mar 01 12:19:20 2017,2682,261.637,55.6472,49.9798,58.9628,38.1434,18.79906464843749,-11.308322851562517,,12.292012378776715,0.015928710937500604,-1.8923308593749661,
2682,2682,33.4286,Wed Mar 01 12:19:20 2017,2683,260.915,55.6472,49.2359,60.1421,38.1434,18.772516796875014,-12.390413281249947,,11.968612378216617,0.0,0.0,
2683,2683,33.4282,Wed Mar 01 12:19:20 2017,2684,260.915,55.6472,48.813,60.7306,38.1434,11.481414843750029,-6.785630859375031,,11.81868519421683,0.015928710937500604,-1.8923308593749661,
2684,2684,34.916,Wed Mar 01 12:19:20 2017,2685,259.212,55.6487,48.5969,61.2233,37.9652,13.527723242187475,-10.08924550781249,,12.004549556314053,0.03185742187500121,-3.784661718750008,
2685,2685,37.2396,Wed Mar 01 12:19:20 2017,2686,260.209,55.6502,47.8629,62.0045,37.787,13.523475585937485,-10.08605976562496,,11.912215969331655,0.015928710937500604,-1.8923308593750416,
2686,2686,38.899,Wed Mar 01 12:19:20 2017,2687,263.728,55.6502,47.6471,62.4968,37.787,13.53728046874999,-8.99547402343755,,12.004061961269615,0.0,0.0,
2687,2687,38.899,Wed Mar 01 12:19:20 2017,2688,263.728,55.6502,47.0158,63.2793,37.787,12.463685351562464,-10.055264257812494,,11.973884760177041,0.0,0.0,
2688,2688,41.1265,Wed Mar 01 12:19:20 2017,2689,260.245,55.6502,46.7002,63.6705,37.787,11.427257226562542,-8.944502148437518,,11.99042727887543,0.015928710937500604,-1.8912689453125064,
2689,2689,45.0506,Wed Mar 01 12:19:20 2017,2690,259.939,55.6517,46.1735,64.3554,37.6089,10.357909765625006,-10.007478124999993,,12.21092817315703,0.03185742187500121,-3.7835998046874724,
2690,2690,47.0147,Wed Mar 01 12:19:20 2017,2691,258.48900000000003,55.6532,45.7578,64.6459,37.4307,6.202640039062419,-6.655015429687496,,12.255988238408195,0.015928710937500604,-1.8923308593749661,
2691,2691,49.12,Wed Mar 01 12:19:20 2017,2692,258.48900000000003,55.6532,45.5468,64.9395,37.4307,8.288239257812538,-7.789139648437569,,12.333144242244144,0.0,0.0,
2692,2692,61.3412,Wed Mar 01 12:19:21 2017,2693,257.074,55.6532,45.0243,65.4264,37.4307,5.154530859374985,-6.63802480468746,,12.37651805638403,0.015928710937500604,-1.8923308593750416,
2693,2693,67.686,Wed Mar 01 12:19:21 2017,2694,259.36400000000003,55.6547,44.9217,65.4249,37.2525,1.0173136718749682,-2.203471679687458,,12.42068583774664,-1.8764021484374656,-1.9082595703125422,
2694,2694,76.6305,Wed Mar 01 12:19:21 2017,2695,259.205,55.4765,44.8168,65.5222,37.251,2.064360937500018,-2.2289576171875494,,12.576065288077984,-1.8923308593749661,-0.015928710937500604,
2695,2695,90.878,Wed Mar 01 12:19:21 2017,2696,259.205,55.4765,44.7118,65.6193,37.251,1.0268708984374837,-1.1203193359374921,,12.591263974677041,0.015928710937500604,-1.8923308593749661,
