,agent0_x,time,agent1_x,agent0_y,agent1_angle,agent0_angle,agent1_y
5457,Attraction,follows,17.3118,29.0422,12.8389,0.224081,1
5458,Attraction,follows,17.4205,29.1473,22.4392,0.391638,1
5459,Attraction,follows,17.4247,29.2534,38.4744,0.671504,1
5460,Attraction,follows,17.4251,29.2532,46.7954,0.816733,1
5461,Attraction,follows,17.3208,29.2542,57.4756,1.00314,1
5462,Attraction,follows,17.4254,29.2528,60.0113,1.0474,1
5463,Attraction,follows,17.7247,28.8241,57.4754,1.00314,1
5464,Attraction,follows,17.8184,28.5043,53.2588,0.929542,1
5465,Attraction,follows,18.0201,28.2895,44.6259,0.778868,1
5466,Attraction,follows,18.4236,27.8597,36.0464,0.629129,1
5467,Attraction,follows,18.7334,27.7498,31.895,0.5566720000000001,1
5468,Attraction,follows,18.8342,27.6423,27.8855,0.48669300000000004,1
5469,Attraction,follows,19.1402,27.4261,21.3671,0.372927,1
5470,Attraction,follows,19.4501,27.3162,19.5281,0.34083,1
5471,Attraction,follows,20.0732,27.2027,22.4241,0.391374,1
5472,Attraction,follows,20.2751,26.988000000000003,27.886999999999997,0.48672,1
5473,Attraction,follows,20.4842,26.9855,36.0522,0.6292300000000001,1
5474,Attraction,follows,20.7873,26.663,48.9635,0.854574,1
5475,Attraction,follows,20.8918,26.6616,55.0779,0.961291,1
5476,Attraction,follows,20.9894,26.4477,62.6779,1.09394,1
5477,Attraction,follows,21.1911,26.2325,70.8182,1.23601,1
5478,Attraction,follows,21.2885,26.0188,73.6297,1.28508,1
5479,Attraction,follows,21.3825,25.6991,69.6879,1.21628,1
5480,Attraction,follows,21.4695,25.1669,60.0061,1.0473,1
5481,Attraction,follows,21.5702,25.0598,50.9648,0.889503,1
5482,Attraction,follows,21.6709,24.9526,46.7961,0.816746,1
5483,Attraction,follows,21.7681,24.739,40.3032,0.7034229999999999,1
5484,Attraction,follows,22.178,24.5222,31.8821,0.5564479999999999,1
5485,Attraction,follows,22.3797,24.3075,31.8811,0.55643,1
5486,Attraction,follows,22.9918,23.8758,40.3044,0.703444,1
5487,Attraction,follows,23.3012,23.7663,44.6289,0.778921,1
5488,Attraction,follows,23.8053,23.2295,48.9636,0.854575,1
5489,Attraction,follows,24.0103,23.1211,50.9662,0.8895280000000001,1
5490,Attraction,follows,24.2119,22.9065,50.9663,0.8895290000000001,1
5491,Attraction,follows,24.41,22.5856,48.9637,0.854577,1
5492,Attraction,follows,24.8096,22.0502,42.6154,0.743779,1
5493,Attraction,follows,25.0144,21.941999999999997,40.3029,0.703418,1
5494,Attraction,follows,25.3165,21.6202,36.0351,0.628931,1
5495,Attraction,follows,25.4204,21.6194,34.3853,0.600137,1
5496,Attraction,follows,25.416999999999998,21.513,31.8704,0.556243,1
5497,Attraction,follows,25.5245,21.6184,36.0365,0.6289560000000001,1
5498,Attraction,follows,25.4239,21.7256,40.3038,0.703434,1
5499,Attraction,follows,25.4207,21.6192,42.6161,0.743791,1
5500,Attraction,follows,25.3201,21.7264,46.7982,0.8167840000000001,1
5501,Attraction,follows,25.4243,21.7254,48.9644,0.8545889999999999,1
5502,Attraction,follows,25.5249,21.6182,44.6291,0.778925,1
5503,Attraction,follows,25.9275,21.1893,36.0352,0.628933,1
5504,Attraction,follows,26.1321,21.0812,33.4577,0.583947,1
5505,Attraction,follows,26.4373,20.8658,31.8702,0.55624,1
5506,Attraction,follows,26.9475,20.5424,36.0361,0.628949,1
5507,Attraction,follows,27.2526,20.3271,34.3849,0.60013,1
5508,Attraction,follows,27.5611,20.2182,33.4586,0.583963,1
5509,Attraction,follows,27.9669,19.8958,36.037,0.6289640000000001,1
5510,Comfort,follows,28.0678,19.7885,40.3058,0.703469,1
5511,Comfort,follows,28.4736,19.4662,42.6197,0.743854,1
5512,Comfort,follows,28.5744,19.3589,46.8019,0.816847,1
5513,Comfort,follows,28.8797,19.1434,57.4671,1.00299,1
5514,Comfort,follows,28.9772,18.9298,59.994,1.0470899999999999,1
5515,Comfort,follows,29.0779,18.8224,64.1249,1.11919,1
5516,Comfort,follows,29.1754,18.6088,66.8252,1.16632,1
5517,Comfort,follows,29.2699,18.2886,70.7664,1.23511,1
5518,Comfort,follows,29.4711,18.0743,70.7652,1.23509,1
5519,Comfort,follows,29.5686,17.8608,68.0621,1.18791,1
5520,Comfort,follows,29.5624,17.6478,68.0628,1.18792,1
5521,Comfort,follows,29.7574,17.2209,59.9946,1.0471,1
5522,Comfort,follows,29.8611,17.2204,57.4675,1.003,1
5523,Comfort,follows,29.9583,17.0071,46.799,0.816796,1
5524,Comfort,follows,29.9549,16.9008,40.7433,0.711105,1
5525,Comfort,follows,29.9548,16.9008,36.0226,0.628713,1
5526,Comfort,follows,30.0552,16.7937,31.8486,0.555863,1
5527,Comfort,follows,30.1586,16.7931,25.1212,0.43844700000000003,1
5528,Comfort,follows,30.3599,16.5788,25.1192,0.438413,1
5529,Comfort,follows,30.6681,16.4704,29.1934,0.50952,1
5530,Comfort,follows,31.1804,16.2542,36.0249,0.628753,1
5531,Comfort,follows,31.2813,16.1469,44.7798,0.781554,1
5532,Comfort,follows,31.385,16.1463,46.8012,0.8168340000000001,1
5533,Comfort,follows,31.3822,16.0395,53.2612,0.929583,1
5534,Comfort,follows,31.4829,15.9323,57.4662,1.0029700000000001,1
5535,Comfort,follows,31.5896,16.038,61.5406,1.07409,1
5536,Comfort,follows,31.3853,16.146,55.0767,0.9612700000000001,1
5537,Comfort,follows,31.3853,16.146,55.0767,0.9612700000000001,1
5538,Comfort,follows,31.2815,16.1468,48.967,0.854635,1
5539,Attraction,follows,31.2815,16.1468,48.967,0.854635,1
5540,Attraction,follows,31.3824,16.0392,61.5414,1.0741,1
5541,Attraction,follows,31.486,16.0385,64.119,1.11909,1
5542,Attraction,follows,31.3824,16.039,66.8171,1.16618,1
5543,Attraction,follows,31.4861,16.0379,77.1942,1.3472899999999999,1
5544,Attraction,follows,31.4861,16.0379,77.1942,1.3472899999999999,1
5545,Attraction,follows,31.4799,15.8246,82.8678,1.44632,1
5546,Attraction,follows,31.5835,15.8239,85.7656,1.49689,1
5547,Attraction,follows,31.5833,15.8237,91.6208,1.5990799999999998,1
5548,Attraction,follows,31.6866,15.8228,100.31299999999999,1.7508,1
5549,Attraction,follows,31.5797,15.7168,109.449,1.91025,1
5550,Attraction,follows,31.6831,15.7161,112.162,1.9576,1
5551,Attraction,follows,31.6795,15.6098,126.663,2.21069,1
5552,Attraction,follows,31.5784,15.7168,135.183,2.3593900000000003,1
5553,Attraction,follows,31.6787,15.6105,152.049,2.65375,1
5554,Attraction,follows,31.6754,15.5044,162.45,2.83528,1
5555,Attraction,follows,31.4656,15.3997,177.222,3.09311,1
5556,Attraction,follows,31.4629,15.2935,186.507,3.25517,1
5557,Attraction,follows,31.2591,15.4015,201.232,3.5121599999999997,1
5558,Attraction,follows,31.0522,15.4026,209.18200000000002,3.6509099999999997,1
5559,Attraction,follows,31.0524,15.4026,214.361,3.7413,1
5560,Attraction,follows,30.951999999999998,15.5097,218.451,3.8126900000000004,1
5561,Attraction,follows,30.8487,15.51,228.96400000000003,3.9961800000000003,1
5562,Attraction,follows,30.7482,15.617,233.261,4.0711699999999995,1
5563,Attraction,follows,30.546999999999997,15.8313,233.261,4.0711699999999995,1
5564,Attraction,follows,30.2449,16.1529,228.96400000000003,3.9961800000000003,1
5565,Attraction,follows,29.945999999999998,16.581,226.798,3.95836,1
5566,Attraction,follows,29.7415,16.6889,224.62599999999998,3.92046,1
5567,Attraction,follows,29.7477,16.9019,224.627,3.9204800000000004,1
5568,Attraction,follows,29.3419,17.2242,222.29,3.8797,1
5569,Attraction,follows,29.1375,17.332,224.62599999999998,3.92046,1
5570,Attraction,follows,28.8357,17.6535,228.96400000000003,3.9961800000000003,1
5571,Attraction,follows,28.6343,17.8679,228.96400000000003,3.9961800000000003,1
5572,Attraction,follows,28.5368,18.0815,231.28599999999997,4.0367,1
5573,Attraction,follows,28.3324,18.1894,233.26,4.07116,1
5574,Attraction,follows,28.2349,18.403,235.702,4.11377,1
5575,Attraction,follows,28.0365,18.7241,228.96400000000003,3.9961800000000003,1
5576,Attraction,follows,27.8351,18.9385,228.96400000000003,3.9961800000000003,1
5577,Attraction,follows,27.7374,19.1524,222.293,3.87975,1
5578,Attraction,follows,27.2337,19.6886,217.827,3.80179,1
5579,Attraction,follows,26.9282,19.9039,216.03,3.7704400000000002,1
5580,Attraction,follows,26.3174,20.3346,216.03,3.77043,1
5581,Attraction,follows,26.0089,20.4435,220.298,3.84493,1
5582,Attraction,follows,25.5019,20.8734,222.291,3.87972,1
5583,Attraction,follows,25.3005,21.088,226.796,3.95834,1
5584,Attraction,follows,25.0989,21.3026,226.796,3.95834,1
5585,Attraction,follows,24.8975,21.517,231.28400000000002,4.03667,1
5586,Attraction,follows,24.6959,21.7317,231.28400000000002,4.03667,1
5587,Attraction,follows,24.5951,21.839000000000002,230.965,4.03111,1
5588,Attraction,follows,24.2961,22.2673,233.26,4.07115,1
5589,Attraction,follows,23.9936,22.5894,228.963,3.99615,1
5590,Attraction,follows,23.6944,23.0179,226.797,3.95835,1
5591,Attraction,follows,23.4928,23.2326,226.797,3.95835,1
5592,Attraction,follows,23.0895,23.662,226.797,3.95835,1
5593,Attraction,follows,22.9922,23.8756,228.963,3.9961599999999997,1
5594,Attraction,follows,22.7872,23.9839,230.965,4.03111,1
5595,Attraction,follows,22.6898,24.1975,233.26,4.07115,1
5596,Attraction,follows,22.3806,24.3068,237.472,4.14468,1
5597,Attraction,follows,22.2832,24.5204,240.005,4.18887,1
5598,Attraction,follows,22.2867,24.6266,241.55900000000003,4.216,1
5599,Attraction,follows,22.2867,24.6266,241.55900000000003,4.216,1
5600,Attraction,follows,22.2865,24.627,233.26,4.07115,1
5601,Attraction,follows,22.2862,24.6272,224.628,3.9205,1
5602,Attraction,follows,22.2893,24.7337,218.46900000000002,3.81301,1
5603,Attraction,follows,22.3926,24.7327,198.562,3.46556,1
5604,Attraction,follows,22.3958,24.8387,189.773,3.3121699999999996,1
5605,Attraction,follows,22.3953,24.8381,171.475,2.9928,1
5606,Attraction,follows,22.3951,24.8378,165.65,2.89114,1
5607,Attraction,follows,22.3952,24.8372,152.5,2.6616299999999997,1
5608,Attraction,follows,22.1868,24.8394,152.504,2.66169,1
5609,Attraction,follows,22.2909,24.8386,159.124,2.77724,1
5610,Attraction,follows,22.2877,24.7332,180.59,3.15188,1
5611,Attraction,follows,22.2851,24.6273,196.49900000000002,3.42956,1
5612,Attraction,follows,22.2854,24.6275,207.868,3.62799,1
5613,Attraction,follows,22.1822,24.6281,230.965,4.0311,1
5614,Attraction,follows,22.0782,24.6288,241.56,4.216019999999999,1
5615,Attraction,follows,22.0782,24.6279,260.128,4.5401,1
5616,Attraction,follows,21.9738,24.6287,268.883,4.6929,1
5617,Attraction,follows,21.976999999999997,24.7346,-85.3581,-1.4897799999999999,1
5618,Attraction,follows,21.9806,24.8413,268.883,4.69289,1
5619,Attraction,follows,22.0884,24.947,259.493,4.5290099999999995,1
5620,Attraction,follows,22.0952,25.1603,240.00400000000002,4.18886,1
5621,Attraction,follows,21.9941,25.268,230.96599999999998,4.03111,1
5622,Attraction,follows,21.9968,25.3747,211.891,3.6981900000000003,1
5623,Attraction,follows,21.8955,25.4821,202.407,3.53266,1
5624,Attraction,follows,21.5857,25.5915,192.78,3.36465,1
5625,Attraction,follows,21.3772,25.5938,192.77900000000002,3.36464,1
5626,Attraction,follows,21.1719,25.7022,189.79,3.31245,1
5627,Attraction,follows,20.7547,25.7069,195.71099999999998,3.4157900000000003,1
5628,Attraction,follows,20.5502,25.8155,211.885,3.6981,1
5629,Attraction,follows,20.4463,25.8164,222.293,3.87975,1
5630,Attraction,follows,20.4398,25.6032,240.00900000000001,4.1889400000000006,1
5631,Attraction,follows,20.4364,25.4966,246.86700000000002,4.30865,1
5632,Attraction,follows,20.4293,25.2831,265.965,4.64196,1
5633,Attraction,follows,20.4222,25.0701,-88.1259,-1.53809,1
5634,Attraction,follows,20.3103,24.8583,-72.1282,-1.2588700000000002,1
5635,Attraction,follows,20.3097,24.8579,-60.9501,-1.06378,1
5636,Attraction,follows,20.0935,24.6474,-52.8258,-0.921984,1
5637,Attraction,follows,20.0897,24.541,-46.3721,-0.809345,1
5638,Attraction,follows,19.9884,24.6493,-28.9129,-0.504625,1
5639,Attraction,follows,19.9847,24.5432,-18.042,-0.314892,1
5640,Attraction,follows,19.8839,24.6514,-2.47918,-0.0432699,1
5641,Attraction,follows,19.8841,24.6516,3.6593699999999996,0.063868,1
5642,Attraction,follows,20.097,24.7563,18.5467,0.323701,1
5643,Attraction,follows,20.1982,24.6488,22.3794,0.39059499999999997,1
5644,Attraction,follows,20.2018,24.7553,25.1741,0.439371,1
5645,Attraction,follows,20.303,24.6477,29.2256,0.510083,1
5646,Attraction,follows,20.5049,24.4328,29.2242,0.510059,1
5647,Attraction,follows,20.9152,24.2158,21.3206,0.37211500000000003,1
5648,Attraction,follows,21.0196,24.2146,16.4824,0.287672,1
5649,Attraction,follows,21.1233,24.213,-2.49416,-0.0435313,1
5650,Attraction,follows,21.1196,24.1062,-11.4881,-0.200504,1
5651,Attraction,follows,21.1232,24.2123,-22.0095,-0.38413800000000003,1
5652,Attraction,follows,21.1165,23.9988,-35.7623,-0.624169,1
5653,Attraction,follows,21.1132,23.892,-46.4146,-0.810088,1
5654,Attraction,follows,21.116999999999997,23.9984,-52.8678,-0.922717,1
5655,Attraction,follows,21.1107,23.7855,-66.3442,-1.15792,1
5656,Attraction,follows,21.1109,23.7853,-73.7596,-1.28735,1
5657,Attraction,follows,21.1114,23.7858,-85.1925,-1.48689,1
5658,Attraction,follows,21.1185,23.9988,268.901,4.69321,1
5659,Attraction,follows,21.2299,24.2109,260.143,4.54035,1
5660,Attraction,follows,21.129,24.3186,256.536,4.4774,1
5661,Attraction,follows,21.129,24.3186,256.536,4.4774,1
5662,Attraction,follows,21.136,24.5316,250.825,4.3777099999999995,1
5663,Attraction,follows,21.0419,24.851999999999997,246.865,4.3086,1
5664,Attraction,follows,20.9479,25.1723,242.68099999999998,4.23559,1
5665,Attraction,follows,20.846999999999998,25.2797,241.56400000000002,4.216080000000001,1
5666,Attraction,follows,20.6416,25.3884,240.00799999999998,4.18893,1
5667,Attraction,follows,20.5511,25.8148,237.47400000000002,4.1447,1
5668,Attraction,follows,20.4501,25.9224,233.25900000000001,4.07114,1
5669,Attraction,follows,20.2483,26.1373,233.25900000000001,4.07114,1
5670,Attraction,follows,20.05,26.4584,235.078,4.10289,1
5671,Attraction,follows,19.9526,26.6721,237.47400000000002,4.1447,1
5672,Attraction,follows,19.65,26.9942,241.565,4.2161,1
5673,Attraction,follows,19.5526,27.2078,244.155,4.26131,1
5674,Attraction,follows,19.3578,27.6352,244.155,4.26131,1
5675,Attraction,follows,19.2638,27.9553,240.00799999999998,4.18893,1
5676,Attraction,follows,19.062,28.1702,240.00799999999998,4.18893,1
5677,Attraction,follows,18.7661,28.7053,230.965,4.0311,1
5678,Attraction,follows,18.6686,28.9191,224.63099999999997,3.92056,1
5679,Attraction,follows,18.4667,29.134,224.632,3.92056,1
5680,Attraction,follows,18.1638,29.4565,220.31400000000002,3.84521,1
5681,Attraction,follows,17.7529,29.6741,220.313,3.8452,1
5682,Attraction,follows,17.3491,30.104,220.31400000000002,3.84521,1
5683,Attraction,follows,17.0464,30.4264,224.63099999999997,3.92055,1
5684,Attraction,follows,16.639,30.7503,226.798,3.95836,1
5685,Attraction,follows,16.437,30.9654,226.798,3.95836,1
5686,Attraction,follows,15.9319,31.5031,222.622,3.8854900000000003,1
5687,Attraction,follows,15.7299,31.7182,222.623,3.8855,1
5688,Attraction,follows,15.5242,31.8272,220.315,3.8452300000000004,1
5689,Attraction,follows,15.220999999999998,32.15,216.065,3.77104,1
5690,Attraction,follows,15.0153,32.259,218.483,3.81325,1
5691,Attraction,follows,14.7123,32.5817,217.85299999999998,3.80225,1
5692,Attraction,follows,14.297,32.6937,220.31400000000002,3.84521,1
5693,Attraction,follows,14.0949,32.9089,220.31400000000002,3.84521,1
5694,Attraction,follows,13.7957,33.3377,226.796,3.95834,1
5695,Attraction,follows,13.5936,33.5529,226.796,3.95834,1
5696,Attraction,follows,13.3914,33.7681,226.796,3.95834,1
5697,Attraction,follows,12.9871,34.1986,226.796,3.95834,1
5698,Attraction,follows,12.7848,34.4139,222.30200000000002,3.8799099999999997,1
5699,Comfort,follows,12.4853,34.8429,220.31799999999998,3.8452800000000003,1
5700,Comfort,follows,12.1781,35.0599,218.487,3.8133199999999996,1
5701,Comfort,follows,11.665,35.385999999999996,222.622,3.8854900000000003,1
5702,Comfort,follows,11.3579,35.6029,224.62900000000002,3.92052,1
5703,Comfort,follows,11.2569,35.7105,228.959,3.99609,1
5704,Comfort,follows,11.1636,36.0301,233.25799999999998,4.07112,1
5705,Comfort,follows,10.8566,36.2467,244.179,4.2617400000000005,1
5706,Attraction,follows,10.6504,36.3557,250.887,4.3788,1
5707,Comfort,follows,10.6659,36.7795,256.63599999999997,4.47915,1
5708,Comfort,follows,10.6698,36.8851,263.184,4.593430000000001,1
5709,Comfort,follows,10.5801,37.3103,-87.8977,-1.5341,1
5710,Attraction,follows,10.5879,37.5221,-87.8977,-1.5341,1
5711,Comfort,follows,10.5063,38.1593,269.116,4.69696,1
5712,Comfort,follows,10.6269,38.580999999999996,266.134,4.64492,1
5713,Comfort,follows,10.5298,38.7945,263.183,4.5934099999999995,1
5714,Comfort,follows,10.4443,39.3256,259.631,4.53141,1
5715,Comfort,follows,10.456,39.6427,260.27,4.54256,1
5716,Comfort,follows,10.3744,40.2788,263.183,4.5934,1
5717,Comfort,follows,10.3821,40.4902,263.182,4.59339,1
5718,Comfort,follows,10.3006,41.126000000000005,266.137,4.64497,1
5719,Comfort,follows,10.2034,41.3391,269.121,4.69705,1
5720,Comfort,follows,10.2112,41.5503,269.121,4.69705,1
5721,Comfort,follows,10.219,41.7615,269.121,4.69704,1
5722,Comfort,follows,10.2268,41.9726,269.121,4.69704,1
5723,Attraction,follows,10.2346,42.1838,269.12,4.69704,1
5724,Comfort,follows,10.2501,42.6059,269.12,4.697030000000001,1
5725,Comfort,follows,10.1454,42.608000000000004,266.138,4.64499,1
5726,Comfort,follows,10.1688,43.24100000000001,266.137,4.64497,1
5727,Attraction,follows,10.1766,43.452,266.137,4.64496,1
5728,Attraction,follows,10.0951,44.0865,269.123,4.697080000000001,1
5729,Comfort,follows,10.1029,44.2973,269.122,4.69707,1
5730,Comfort,follows,10.1107,44.5081,269.122,4.69707,1
5731,Comfort,follows,10.1263,44.9295,269.122,4.69706,1
5732,Attraction,follows,10.0372,45.3531,266.137,4.64497,1
5733,Attraction,follows,10.045,45.5637,266.137,4.64496,1
5734,Attraction,follows,10.0645,46.0902,265.805,4.63917,1
5735,Attraction,follows,9.97137,46.4079,269.124,4.6971099999999995,1
5736,Attraction,follows,9.99478,47.0391,269.124,4.6971,1
5737,Attraction,follows,10.0024,47.2492,-84.8815,-1.48146,1
5738,Attraction,follows,10.1227,47.6676,-87.8789,-1.53378,1
5739,Attraction,follows,10.0415,48.3006,269.122,4.69707,1
5740,Attraction,follows,10.0571,48.7208,269.122,4.69706,1
5741,Attraction,follows,10.0806,49.3511,263.16900000000004,4.59316,1
5742,Attraction,follows,9.98386,49.5635,260.25,4.54223,1
5743,Attraction,follows,9.902610000000001,50.1955,263.17,4.59318,1
5744,Attraction,follows,9.91821,50.6152,263.16900000000004,4.59316,1
5745,Attraction,follows,9.73237,51.2492,269.128,4.69717,1
5746,Attraction,follows,9.74798,51.6685,269.127,4.69716,1
5747,Attraction,follows,9.65508,51.9852,-87.8649,-1.5335299999999998,1
5748,Attraction,follows,9.771230000000001,52.2971,-84.8652,-1.48118,1
5749,Attraction,follows,9.79463,52.9255,-84.8644,-1.48116,1
5750,Attraction,follows,9.81023,53.3443,-84.8639,-1.48116,1
5751,Attraction,follows,9.934239999999999,53.8649,-87.8696,-1.5336100000000001,1
5752,Attraction,follows,9.949810000000001,54.2834,-87.8696,-1.5336100000000001,1
5753,Attraction,follows,9.96927,54.8064,-87.8696,-1.5336100000000001,1
5754,Attraction,follows,9.98093,55.1199,-87.8696,-1.5336100000000001,1
5755,Attraction,follows,9.9926,55.4336,-87.8696,-1.5336100000000001,1
5756,Attraction,follows,10.0004,55.6426,-87.8696,-1.5336100000000001,1
5757,Attraction,follows,10.0237,56.2694,-87.8696,-1.5336100000000001,1
5758,Attraction,follows,9.9311,56.5854,269.272,4.69969,1
5759,Attraction,follows,9.95054,57.1075,269.121,4.69706,1
5760,Comfort,follows,9.96219,57.4204,269.27099999999996,4.699669999999999,1
5761,Attraction,follows,9.98939,58.1508,269.12,4.697030000000001,1
5762,Attraction,follows,9.997160000000001,58.3593,269.12,4.697030000000001,1
5763,Attraction,follows,10.0205,58.9848,269.119,4.697019999999999,1
5764,Attraction,follows,10.036,59.4016,269.119,4.69701,1
5765,Comfort,follows,9.94722,59.8211,-87.8649,-1.5335299999999998,1
5766,Attraction,follows,9.97051,60.4459,-87.8649,-1.5335299999999998,1
5767,Attraction,follows,9.97827,60.6541,-87.8649,-1.5335299999999998,1
5768,Attraction,follows,10.1096,61.3794,269.267,4.6996,1
5769,Attraction,follows,10.0171,61.6946,-87.8649,-1.5335299999999998,1
5770,Attraction,follows,10.1329,62.0034,269.267,4.69959,1
5771,Attraction,follows,10.1561,62.6271,269.26599999999996,4.69958,1
5772,Attraction,follows,10.0637,62.9422,266.11400000000003,4.64456,1
5773,Attraction,follows,9.971210000000001,63.2567,269.27,4.6996400000000005,1
5774,Attraction,follows,9.998339999999999,63.9838,269.118,4.697,1
5775,Attraction,follows,10.01,64.2951,269.269,4.6996199999999995,1
5776,Attraction,follows,10.0371,65.0216,269.117,4.69698,1
5777,Attraction,follows,9.9485,65.4396,-87.8602,-1.53345,1
5778,Comfort,follows,10.0796,66.1621,269.267,4.69959,1
5779,Attraction,follows,9.98724,66.4763,-87.8602,-1.53345,1
5780,Attraction,follows,10.1144,67.0947,269.115,4.696940000000001,1
5781,Attraction,follows,10.126,67.4052,269.265,4.69957,1
5782,Comfort,follows,10.0338,67.7194,266.108,4.64446,1
5783,Attraction,follows,10.0454,68.0298,266.407,4.64968,1
5784,Comfort,follows,9.96857,68.7575,269.117,4.69698,1
5785,Comfort,follows,9.99179,69.378,269.117,4.696969999999999,1
5786,Comfort,follows,10.0034,69.688,269.267,4.6996,1
5787,Comfort,follows,10.015,69.9982,269.116,4.69696,1
5788,Comfort,follows,9.930439999999999,70.518,-87.8555,-1.5333700000000001,1
5789,Comfort,follows,9.938180000000001,70.7246,-87.8555,-1.5333700000000001,1
5790,Comfort,follows,9.95365,71.1377,-87.8555,-1.5333700000000001,1
5791,Comfort,follows,9.97684,71.7571,-87.8555,-1.5333700000000001,1
5792,Comfort,follows,9.9923,72.1698,-87.8555,-1.5333700000000001,1
5793,Comfort,follows,10.0116,72.6857,-87.8555,-1.5333700000000001,1
5794,Comfort,follows,10.0232,72.9949,-87.8555,-1.5333700000000001,1
5795,Comfort,follows,10.0386,73.4073,-87.8555,-1.5333700000000001,1
5796,Comfort,follows,9.946639999999999,73.7204,269.116,4.69696,1
5797,Comfort,follows,9.95823,74.0293,269.267,4.6996,1
5798,Comfort,follows,9.96595,74.2354,269.267,4.69959,1
5799,Comfort,follows,9.97367,74.4414,269.267,4.69959,1
5800,Comfort,follows,10.0888,74.7466,-87.8555,-1.5333700000000001,1
5801,Comfort,follows,10.0042,75.2646,-79.2701,-1.38352,1
5802,Comfort,follows,10.0078,75.3675,-73.0235,-1.2745,1
5803,Comfort,follows,10.0149,75.5733,-59.8173,-1.04401,1
5804,Attraction,follows,10.1181,75.5697,-49.0431,-0.8559629999999999,1
5805,Attraction,follows,10.1213,75.6729,-34.5914,-0.603733,1
5806,Attraction,follows,10.2285,75.7722,-30.6391,-0.5347529999999999,1
5807,Attraction,follows,10.2326,75.8755,-22.9656,-0.400825,1
5808,Attraction,follows,10.3361,75.872,-16.2377,-0.283401,1
5809,Attraction,follows,10.6505,75.964,-6.83247,-0.11924900000000001,1
5810,Attraction,follows,11.275,76.0441,-9.731,-0.16983800000000002,1
5811,Attraction,follows,11.6923,76.1317,-12.5699,-0.21938600000000003,1
5812,Attraction,follows,12.1094,76.2192,-15.3382,-0.267702,1
5813,Attraction,follows,12.84,76.3979,-21.7505,-0.379619,1
5814,Attraction,follows,13.0501,76.4928,-24.3445,-0.424892,1
5815,Attraction,follows,13.3674,76.6868,-25.6715,-0.448053,1
5816,Comfort,follows,14.1003,76.9681,-21.7482,-0.379578,1
5817,Attraction,follows,14.5199,77.1579,-21.7475,-0.37956599999999996,1
5818,Attraction,follows,15.1454,77.3403,-16.2354,-0.28336,1
5819,Comfort,follows,15.3585,77.5376,-16.2308,-0.28328200000000003,1
5820,Comfort,follows,15.8767,77.6212,-6.79913,-0.11866700000000001,1
5821,Comfort,follows,16.0824,77.6136,-6.80019,-0.11868599999999999,1
5822,Comfort,follows,16.4974,77.7007,-3.84555,-0.0671174,1
5823,Comfort,follows,16.7066,77.7955,-0.8579450000000001,-0.014974000000000001,1
5824,Comfort,follows,16.8057,77.6894,2.13984,0.0373473,1
5825,Comfort,follows,17.1142,77.6779,2.1398099999999998,0.0373466,1
5826,Comfort,follows,17.3231,77.7724,-0.8588319999999999,-0.014989500000000001,1
5827,Comfort,follows,17.5249,77.6623,-3.8490699999999998,-0.0671789,1
5828,Comfort,follows,18.0415,77.7453,-6.36264,-0.111049,1
5829,Comfort,follows,18.1407,77.6391,-9.717369999999999,-0.1696,1
5830,Comfort,follows,18.5546,77.7259,-12.5678,-0.219349,1
5831,Comfort,follows,18.7631,77.8203,-15.3457,-0.267834,1
5832,Comfort,follows,18.9718,77.915,-12.5646,-0.219293,1
5833,Comfort,follows,19.4912,78.1004,-6.35654,-0.11094200000000001,1
5834,Comfort,follows,19.7954,77.9868,-3.84358,-0.0670831,1
5835,Comfort,follows,20.3143,78.1721,2.15784,0.0376615,1
5836,Comfort,follows,20.6182,78.0585,5.1599900000000005,0.09005880000000001,1
5837,Comfort,follows,20.8231,78.0509,11.102,0.19376600000000002,1
5838,Comfort,follows,21.2323,78.0355,11.1035,0.193793,1
5839,Comfort,follows,21.4334,77.9257,8.14684,0.142189,1
5840,Comfort,follows,21.839000000000002,77.8081,5.15606,0.08999019999999999,1
5841,Comfort,follows,22.1487,77.8986,2.15181,0.037556099999999995,1
5842,Comfort,follows,22.3496,77.7888,-0.710364,-0.012398200000000002,1
5843,Comfort,follows,22.8605,77.7693,-6.82131,-0.119054,1
5844,Comfort,follows,23.0679,77.8636,-9.73771,-0.169955,1
5845,Comfort,follows,23.6869,78.0445,-9.73531,-0.169913,1
5846,Comfort,follows,23.9927,78.033,-9.15771,-0.159832,1
5847,Comfort,follows,24.3022,78.1235,-6.815360000000001,-0.11895,1
5848,Attraction,follows,24.9139,78.1007,-0.852355,-0.014876400000000001,1
5849,Attraction,follows,25.2226,78.1911,2.16387,0.0377666,1
5850,Comfort,follows,25.8337,78.1682,7.87208,0.13739400000000002,1
5851,Comfort,follows,26.0373,78.1606,7.87259,0.137403,1
5852,Attraction,follows,26.3397,78.0473,11.1289,0.194236,1
5853,Attraction,follows,26.9467,77.9224,8.167769999999999,0.142554,1
5854,Attraction,follows,27.2546,78.0126,5.025119999999999,0.0877049,1
5855,Comfort,follows,27.8611,77.8877,2.15787,0.037661900000000005,1
5856,Attraction,follows,28.1659,77.876,-3.8648800000000003,-0.0674549,1
5857,Attraction,follows,28.980999999999998,77.947,-6.83937,-0.11937,1
5858,Attraction,follows,29.1839,77.9393,-6.840319999999999,-0.11938599999999999,1
